added_dt,link,district,found_district,title,adv_description,misleading_location,real_location,real_district,maps_herf
11.12.2024 00:00,https://www.otodom.pl/pl/oferta/ochota-przytulne-ul-grojecka-ul-pawinskiego-ID4cWgV,Srodmiescie,ochota,Ochota Przytulne ul. Grójecka ul.Pawińskiego,"Blok 4ro piętrowy po całkowitym remoncie.
Mieszkanie bardzo ciche na pierwszym piętrze.
Dochodzą tylko opłaty za media
Znajduje się na ul. Adolfa Pawińskiego
Piwnica
Cena 2350zł plus czynsz 400zł=2750zł
Przyjmuję 100zł zaliczki na prąd co miesiąc
Zanteresowani proszę dzwonić tel.Skontaktuj się",True,"ul.Pawińskiego, Ochota",Ochota,"https://www.google.com/maps/place/Adolfa+Pawi%C5%84skiego,+Warszawa/@52.2057993,20.9745339,17z/data=!3m1!4b1!4m6!3m5!1s0x471eccb16fc6dddb:0xb055b5bb3f726a7!8m2!3d52.2057993!4d20.9771088!16s%2Fg%2F1tdqyg_4?entry=ttu&g_ep=EgoyMDI1MDMxMi4wIKXMDSoASAFQAw%3D%3D"
12.12.2024 00:00,https://www.otodom.pl/pl/oferta/39m2-2-pokojowe-wynajem-od-teraz-ID4oGmw,Srodmiescie,"mokotów, praga, praga, bielany, bielan, targówek, żoliborz","39m2, 2-pokojowe wynajem, od teraz","ANG BELOW
Do wynajęcia dwupokojowe mieszkanie z garażem od zaraz w apartamencie Murano przy ul.Pokornej 2. 
Małe zwierzęta miłe widziane.  
Wolne od teraz. Dostępne od teraz do oglądania. 

Mieszkanie odświeżone 39m2. Salon połączony z kuchnią, sypialnia, garderoba, łazienka.
Mieszkanie ciche, ze spokojnymi sąsiadami - dźwięki życia sąsiadów są niesłyszalne. 

Aneks kuchenny z pełnym wyposażeniem AGD (piekarnik, zmywarka, lodówka, wyciąg kuchenny, płyta indukcyjna). 
Sypialnia z łóżkiem podwójnym, materacem i biurkiem. 
Obok sypialni znajduje się pojemna garderoba.
Łazienka (wyjątkowo duża) połączona z wc jest wyposażona w kabinę prysznicową, umywalkę, pralkę i szafkę.
Przy wejściu znajduje się lustro, szafka na buty i wieszak na odzienie wierzchnie. Wideofon. 
Mieszkanie wysokie (2,70m), eleganckie i przytulne.
Do mieszkania przynależy komórka lokatorska oraz garaż (możliwość dodatkowego najmu za opłatą 300zł/mies).

OKOLICA (bardzo dobrze skomunikowana):
Metro Dworzec Gdański w odległości 3 min pieszo. 
Blisko przystanki autobusowe i tramwajowe. Linie prowadzą we wszystkie kierunki Warszawy (Praga, Bielany, Żoliborz, Mokotów, Targówek)
Dla podróżujących zaletą jest bliskość stacji PKP Dworzec Gdański w tym także linii SKM.

W sąsiedztwie budynki apartamentowe oraz centrum biurowo – biznesowe Gdański Business Center.
Blisko Przychodnia Medicover. Przedszkola, siłownia Zdrofit, basen. 
Obok drogeria Rossmann.
10 minut pieszo - CH Arkadia.
Na parterze budynku liczne lokale handlowo – usługowe w tym przede wszystkim Auchan, piekarnia, apteka, restauracje, kawiarnie, salony urody, przychodnie lekarskie itd.
3 minuty pieszo Paczkomat Inflancka 4A.

W sąsiedztwie sporo zieleni np. Park Romualda Traugutta, Ogród Krasińskich.
Bardzo blisko Stare Miasto, Nowe Miasto, Centrum.

BUDYNEK:
Wysokiej klasy budynek, utrzymany w konwencji zabudowy MDM, obłożony piaskowcem. 
Bardzo ładne hole wejściowe do klatek schodowych. Budynek pod stałą ochroną. 
Wewnątrz osiedla zaciszne patio z fontanną dostępne tylko dla mieszkańców tego budynku.

WARUNKI NAJMU:
Czynsz najmu: 3400 zł + 670zł (garaż – nieobowiązkowo + 300zł/mies.);
Opłaty dodatkowe: prąd, ewentualnie niedopłaty za wodę i ogrzewanie;
Opłaty opcjonalne: internet 

Wymagana kaucja w wysokości jednomiesięcznego czynszu - 4100zł
Preferowany Najemca bez zwierząt, niepalący.

KONTAKT:
Więcej informacji oraz umówienie wizyty uzyskacie Państwo kontaktując się z nami: Adam Skontaktuj się lub Aga Skontaktuj się

ANG:
A two-room apartment with a garage for rent immediately in the Murano apartment at 2 Pokorna Street.
Available from now. Avaialbe for viewing now. 

Apartment refreshed 39m2. Living room with kitchen, bedroom, wardrobe, bathroom.
Quiet apartment, with peaceful neighbors - the sounds of neighbors' lives are inaudible.

Kitchenette with full household appliances (oven, dishwasher, fridge, extractor hood, induction hob).
Bedroom with a double bed, mattress and desk.
There is a spacious wardrobe next to the bedroom.
The bathroom (large) combined with a toilet is equipped with a shower, sink, washing machine and cabinet.
At the entrance there is a mirror, a shoe cabinet and a hanger for outerwear. Videophone.
High apartment (2.70 m), elegant and cozy.
The apartment includes a storage room and a garage (possibility of additional rental for a fee of PLN 300 / month).

AREA (very well connected):
Metro Dworzec Gdański within 3 minutes on foot.
Close to bus and tram stops. The lines lead to all directions of Warsaw (Praga, Bielany, Żoliborz, Mokotów, Targówek)
For travelers, the advantage is the proximity of the PKP Dworzec Gdański station, including the SKM line.

In the vicinity of apartment buildings and the office and business center Gdański Business Center.
Close to Medicover Clinic. Kindergartens, Zdrofit gym, swimming pool.
Next to the Rossmann drugstore.
10 minutes on foot - CH Arkadia.
On the ground floor of the building, numerous commercial and service premises, including Auchan, bakery, pharmacy, restaurants, cafes, beauty salons, medical clinics, etc.
3 minutes on foot Paczkomat Inflancka 4A.

In the vicinity of a lot of greenery, e.g. Romuald Traugutt Park, Krasiński Garden.
Very close to the Old Town, New Town, Center.

BUILDING:
A high-class building, maintained in the MDM convention, clad in sandstone.
Very nice entrance halls to the staircases. Building under constant protection.
Inside the estate, there is a quiet patio with a fountain available only to the residents of this building.

RENTAL CONDITIONS:
Rent: PLN 3400 + PLN 670 (garage - optional + PLN 300/month);
Additional fees: electricity, possibly underpayments for water and heating;
Optional fees: internet

A deposit of one month's rent is required.
Preferred Tenant without pets, non-smoker.

CONTACT:
More information and an appointment can be obtained by contacting us: Adam 50*******58 or Aga 69*******12",False,,,
12.12.2024 00:00,https://www.otodom.pl/pl/oferta/bez-prowizji-na-granicy-ochoty-i-mokotowa-klima-ID4tAJs,Wlochy,"mokotów, mokotowa, ochota, ochoty",Bez prowizji Na granicy Ochoty i Mokotowa klima,"(English version below) Nietuzinkowy apartament z dwoma tarasami 10 i 14 m2 usytuowany na 4 z 5 pięter (winda), na granicy Mokotowa i Ochoty - na tyłach Novotelu przy ul. Żwirki i Wigury. Blisko Biznesowego Miasteczka Mokotów oraz Wiśniowego Business Parku. Budynek usytuowany jest w zamkniętym, strzeżonym i prestiżowym kompleksie ""Villa Concorde"" z pięknie zagospodarowaną zielenią oraz placem zabaw dla dzieci.
Doskonały punkt, 5 min. na lotnisko i do centrum miasta, przy jednoczesnym kameralnym i cichym charakterze okolicy!!! Taras z pięknym widokiem na zabytkową szkółkę ogrodniczą – widok na zieleń aż po horyzont.
Mieszkanie składa się z dwóch sypialni (jedna z mini-garderobą, druga klimatyzowana - z chowanym biurkiem-toaletką), osobnej garderoby, pokoju dziennego z aneksem kuchennym, osobnej spiżarni, łazienki, osobnej pralnicy z pokojem gospodarczym i korytarza z zabudowaną zakamuflowaną szafą na ubrania. Kompletnie wyposażone w sprzęt AGD: telewizor LCD 32” firmy Philips, pralka, zmywarka, lodówko-zamrażarka, odkurzacz, czajnik elektryczny, miejsce na witrynę do chłodzenia wina. Łazienka z wanną i podłogą podgrzewaną wyłożoną flizami, a ściany Lacobelem, łatwa do utrzymania czystości. Drzwi wejściowe antywłamaniowe, wideofon.
Możliwość podłączenia do telewizji kablowej i internetu w sieci Aster lub Supermedia oraz kina domowego pod przygotowane okablowanie. Możliwość doposażenia w suszarkę.
Mieszkanie zaprojektowane funkcjonalnie, do tego jest przestronne i słoneczne (okna na zachód i wschód). Meble robione z lakierowanego MDF-u wg. Indywidualnego projektu – biblioteka nawiązująca kolorystyką i charakterem do podświetlanej ściany z trawami zatopionymi w żywicy. W łazience - ścienne szafki w 100% ze szkła podświetlanego. Na podłodze oprócz fliz, tzw. mozaika przemysłowa z drewna egzotycznego lapacho. Suwane drzwi do garderoby i spiżarni malowane farbą tablicową dają możliwość prowadzenia zapisek i żartobliwej komunikacji lokatorów Jedna z sypialni posiada łóże małżeńskie o szer. 160cm z materacem sprężynowym. Ma wydzielony kącik pracy - ze składanym biurkiem i regałami krojonymi na segregatory do domowego archiwum. Druga może funkcjonować jako sypialnia dla 2-ki dzieci z łóżkiem piętrowym, gdzie jedna z jej ścian malowana farbą magnetyczną umożliwia mocowanie magnesów na ścianie. Obecnie jest zaadoptowana jako sypialnia dorosłych. Możliwość przearanżowania tej sypialni pod kątem lokatora. Miłośnicy designu znajdą tu przy barze kultowe krzesła wire Harry’ego Bertoi i przeźroczyste Pantone w sypialni czy oryginalną lampę Ingo Maurera Zettel’z, a w salonie minimalistyczne skórzane szezlongi. Bar wyłożony mozaiką z kostek drewna ciętego na sztorc, a w hallu odsłonięty żelbetonowy słup nośny będący autentycznym elementem architektonicznym budynku.
Energooszczędny aspekt - mieszkanie w środkowej części budynku – docieplone, potrzeba załączania ogrzewania (miejskie) dopiero przy ujemnej temperaturze na dworze. Łazienka widna bez potrzeby palenia światła w dzień – szyba po całej długości łazienki doświetla jej wnętrze. Energooszczędne oświetlenie w mieszkaniu.
W podziemiu garaż wielostanowiskowy(jedno miejsce postojowe zawarte w cenie) i rowerownia.
Mieszkanie wolne od zaraz. CZYNSZ NAJMU: 4800 PLN + czynsz do wspólnoty 1860pln (zawarte zaliczki za media) + prąd. Zapraszamy do oglądania, tel.Skontaktuj się
As uniquely designed as luxury 90m2 apartment with great facilities is to let in area of Ochota/Mokotów. Direct offer from the owner. Excellent location (10 min. the airport and the city center, close to Public transport). The building is located in a closed, secure and prestigious complex ""Villa Concord"" with cozy and quiet surroundings (Two terraces with beautiful views of the historic garden). It consists of two bedrooms (one with a mini-wardrobe, one with a retractable desk-dressing), a separate dressing room, a living room with a modern kitchen, separate pantry, bathroom, separate utility room with washing machine and camouflaged hallway with a built-in wardrobe. Bathroom with bath and heated floors, easy to clean. Fully furnished and completely equipped with home appliances. Anti-theft doors, videophone, TV-Sat, Internet and a parking spot in the underground garage. Call the owner at Skontaktuj się
*część zdjęć wykorzystano za zgodą agencji Q-estate",False,,,
12.12.2024 00:00,https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-ochota-ul-raclawicka-150-ID4jeiW,Mokotow,ochota,Kawalerka z balkonem - Ochota ul. Racławicka 150,"Do wynajęcia kawalerka umeblowana z balkonem, widok z balkonu na centrum Warszawy,
Dostęp do komunikacji miejskiej jest bardzo dobry. Przystanki autobusowe oddalone są o ok. 200 m. W odległości ok. 400 m znajdują się przystanki tramwajowe, stacja PKP Warszawa Zachodnia i stacja WKD Warszawa. Stacja Warszawa Rakowie oddalona jest ok. 500m.
Dostęp do obiektów handlowo-usługowych jest bardzo dobry. W okolicy znajduje się wiele osiedlowych sklepów. Supermarket Biedronka oddalony jest o ok. 300m.

Czynsz najmu 2500 PLN + opłaty za energię elektryczną, gaz, woda stanowiące ok. 650 zł według zużycia,
TV i internet we własnym zakresie

Kaucja o równowartości jednomiesięcznego czynszu tj. 2500 PLN.
W przypadku obcokrajowców kaucja o równowartości trzymiesięcznego czynszu tj. 7500 PLN.

Do wynajęcia od zaraz.

Proszę kontaktować się w sprawie ogłoszenia pod nr Skontaktuj się Beata

Zapraszamy na prezentację.",False,,,
13.12.2024 00:00,https://www.otodom.pl/pl/oferta/loft-leszczynska-3-top-powisle-ciche-tez-na-biuro-ID4tqSK,Srodmiescie,"mokotów, żoliborz",Loft! Leszczyńska 3 Top Powiśle Ciche!Też Na Biuro,"Do wynajęcia unikatowy apartament 68 m2 ul. Leszczyńska 3 TOP POWIŚLE
Oferta dostępna tylko u nas ! Na wyłączność w naszym biurze !

Do wynajmu dla osoby prywatnej - singla lub pary lub na pracownię/unikatowe biuro - Właściciel może zabrać część mebli !
Nieruchomość była zaaranżowana na potrzeby wymagającego Właściciela, który mieszkał w nim od początku to będzie pierwszy najem tej nieruchomości !

BUDYNEK:
Budynek z 2016 na Leszczyńskiej 3 jest wykończony w wysokim standardzie, kameralny (dwa mieszkania na piętrze).
Na dachu ma duży taras widokowy dla mieszkańców z świetnym widokiem na Warszawę !

APARTAMENT:
Określenie LOFT idealnie definiuje ta przestrzeń - tj duża otwarta przestrzeń wypełniona naturalnym światłem słonecznym ( jest Klimatyzacja ! - ekspozycja południowa - okna nie wychodzą na żadną ulicę) dostającym się do wnętrza przez bardzo duże okna.
Ściany działowe zostały zastąpione zabudowami ze sklejki dzięki temu mamy dużo szaf, garderobę. Ściana w sypialni jest w calości przeszklona, jeśli potrzebujemy intymności wystarczy zasłonić ja mięsistą, beżową, kryjącą zasłoną sterowaną pilotem.
Z sypialni wejście do garderoby (z pralką), obok łazienka z bardzo dużym prysznicem, otwarta kuchnia z jadalnią i pokój dzienny tworzą bardzo dużą otwartą przestrzeń, z niej jest wyjście na słoneczny, nieduży taras.
Wnętrze jest naprawdę wyjątkowe, dopracowano tu najmniejsze detale w sposób mistrzowski.
Designerska czarna lodówka, obok zabudowy kuchennej z bielonej ekologicznej sklejki z blatem ze spieku, garderoby ze sklejki olejowanej na heban, biblioteka na całą ścianę, wielka wygodna sofa z miękkim obiciem, minimalistyczne łóżko a za nim tapeta z mapą Berlina, ściany z ozdobnego betonu i z cegły, podłogi z naturalnego drewna i wszechobecna sklejka to niezwykle smaczne połączenie kontrastów.

To przestrzeń kreatywna dla lubiących oryginalność, bardzo wymagających Klientów. To wnętrze naprawdę unikatowe i świetnie w pasowane w klimat Powiśla - serca naszej pięknej europejskiej Stolicy.
Dla wymagających - w tym także ciszy i komfortu do odpoczynku po aktywnym dniu - to wielka zaleta nieruchomości.

Apartament jest naprawdę CICHY, budynek jest świetnie osłonięty od zgiełku, usytuowany na cichym odcinku Leszczyńskiej (między Dobrą i Topiel) a zarazem położony w samym sercu najlepszej części Powiśla - obok BUW, Bulwarów Wiślanych, Elektrowni Powiśle, do Metra spacerem 5 minut, wokół mnóstwo małych knajpek, sklepików, cukierni, restauracji. To jedno z najlepszych miejsc na gastronomicznej mapie Warszawy.
Miejsce świetnie skomunikowane - 2 minuty samochodem do Wislostrady, kilka/kilkanaście minut zajmuje dojazd do ścisłego centrum, na Saską Kępę, Żoliborz czy Mokotów. Doskonały Dojazd drugą linią metra do biurowców/ banków/Warszawskiego Centrum Finansowego/Dworca Centralnego.
Do mieszkania przynależy MIEJSCE POSTOJOWE w podziemnym garażu a także KOMÓRKA LOKATORSKA.
Na korytarzu na klatce schodowej została zabudowana przestrzeń duża szafą - również do użytku Najemcy.

TOP LOKALIZACJA:
W otoczeniu budynku: Elektrownia Powiśle, BUW z pięknymi ogrodami na dachu, Centrum Nauki Kopernik, Bulwary nad Wisłą, liczne parki w tym Park Kazimierzowski.
5 minut spacerem do Metro Centrum Nauki Kopernik
10 minut spacerem na Stare Miasto czy Nowy Świat.
Wokół mnóstwo knajpek, kawiarni, restauracji (Boscaiola, Dock19, Pełną Parą, OMA, pizzeria Nona), cukierni ( Odette, Bakery, Kaisser Patisserie, Dal Dalla Gelato), sklepików (SAM Powiśle - też restauracja, Owoce&Warzywa), większe spożywcze zakupy można zrobić w niedawno otwartym Lidlu na Tamce lub w Biedronce w Elektrowni Powiśle. W najbliższej okolicy też szkoły, przedszkola, salony urody etc.
Mnóstwo miejsc na spacery, do biegania, trasy rowerowe etc.

Czynsz najmu: 9 000 PLN.
Dodatkowo płatny czynsz administracyjny: aktualnie 1 300 PLN plus opłata za prąd według zużycia i ewentualne ponadnormatywne zużycie mediów.

Zapraszam do kontaktu: Karolina Kollat Skontaktuj się",False,,,
13.12.2024 00:00,https://www.otodom.pl/pl/oferta/mieszkanie-na-starym-mokotowie-2-pokoje-36-m2-o-ID44RYo,Srodmiescie,mokotowie,Mieszkanie na Starym Mokotowie 2 pokoje 36 m2 o,"Bardzo ładne mieszkanie w wyremontowanej kamienicy z 1936 r, pierwsze pietro. Balkon.
Ulica Króżańska cicha i spokojna, równoległa do Al. Niepodległości. Blisko metro.
Mieszkanie całkowicie umeblowane. W kamienicy domofon. Możliwe pokazanie mieszkania po 27 grudnia. Wolne od 1 stycznia 2025 r",True,"Ulica Króżańska, Mokotów",Mokotow,"https://www.google.com/maps/place/Kr%C3%B3%C5%BCa%C5%84ska,+Warszawa/@52.202829,21.0086536,17z/data=!3m1!4b1!4m6!3m5!1s0x471eccd0b86bcde3:0x1828cf6528432d60!8m2!3d52.202829!4d21.0112285!16s%2Fg%2F1tg14h6l?entry=ttu&g_ep=EgoyMDI1MDMxMi4wIKXMDSoASAFQAw%3D%3D"
14.12.2024 00:00,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-goclawiu-przy-parku-nad-b-ID4tBr3,Praga_Poludnie,śródmieście,3-pokojowe mieszkanie na Gocławiu przy Parku nad B,"Opis mieszkania:

Szukasz funkcjonalnego i PRZESTRONNEGO 3-pokojowego mieszkania w świetnej lokalizacji? Czy ważne jest dla Ciebie sąsiedztwo terenów zielonych, takich jak Park nad Balatonem, a jednocześnie bliskość punktów usługowych, sklepów i komunikacji miejskiej? Chcesz mieszkać w przestronnym, jasnym mieszkaniu z funkcjonalnym rozkładem? Jeśli tak, to zapraszam do zapoznania się z tą ofertą!

W skrócie:
Atrakcyjne, zadbane mieszkanie o powierzchni 60 m², położone w dzielnicy Gocław, w rejonie pełnym zieleni i doskonałej infrastruktury.
 
Na układ mieszkania składają się:
- Dwa oddzielne pokoje, idealne na sypialnię lub biuro,
- Duży, jasny salon pełniący funkcję przestrzeni dziennej,
- Osobna, widna kuchnia, wyposażona w funkcjonalne meble,
- Przedpokój z pojemnymi pawlaczami, zapewniającymi dodatkową przestrzeń do przechowywania,
- Łazienka z nową pralką.
- Balkon

STAN MIESZKANIA I WYPOSAŻENIE:
Mieszkanie jest czyste, umeblowane i gotowe do zamieszkania. Na podłodze znajduje się parkiet w pokojach oraz terakota w kuchni i łazience. Łazienka wyposażona w nową pralkę, a kuchnia – w podstawowe sprzęty AGD. W salonie i sypialniach znajdują się duże okna, dzięki czemu pomieszczenia są bardzo jasne.

OKOLICA:
Gocław to zielona i spokojna dzielnica Warszawy, oferująca pełen dostęp do wszelkich udogodnień:
- Park nad Balatonem – idealne miejsce na spacery, jogging czy spędzenie czasu z rodziną na świeżym powietrzu.
- W okolicy znajdują się liczne sklepy, m.in. Kaufland, Lidl, Aldi i wiele innych punktów usługowych.
- Galeria handlowa Promenada
- Dla miłośników aktywności sportowych: basen Pływalnia Wodnik, siłownie oraz liczne ścieżki rowerowe.
- Bardzo dobra komunikacja z centrum miasta – przystanki autobusowe w pobliżu. 20 min do Metra Stadion Narodowy, 30 min Śródmieście (linia 111)

 WARUNKI NAJMU:
- Mieszkanie dostępne dla uczciwych osób pracujących, ceniących porządek i komfort.
- Wymagany najem okazjonalny (koszty notarialne do uzgodnienia).
- Kaucja: 4800 zł.
- Cena: czynsz administracyjny wraz z zaliczką na wodę i ogrzewanie: 950 zł oraz dodatkowo płatne według zużycia prąd i gaz, ok. 250 zl miesięcznie.

Zapraszam do kontaktu w celu obejrzenia mieszkania lub uzyskania szczegółowych informacji.

*Uwaga: Niniejsza oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 &1 Kodeksu Cywilnego.*",False,,,
14.12.2024 00:00,https://www.otodom.pl/pl/oferta/3pok-mieszkanie-na-mokotowie-ogrodek-garderoba-ID4trO4,Ursynow,"mokotów, mokotowa, mokotowie","3Pok Mieszkanie Na Mokotowie, Ogródek, Garderoba","Mamy przyjemność zaprezentować Państwu 3-pokojowe mieszkanie znajdujące się na Mokotowie, ul. Kłobucka.

ENGLISH DESCRIPTION BELOW - PLEASE DO NOT HESITATE TO CONTACT US

• UKŁAD:
Mieszkanie o powierzchni 65 m² składa się z: - salonu z aneksem kuchennym - sypialnii głownej  - drugiej sypialni (dziecięcej) - łazienki z wanna z parawanem oraz deszczownica - przedpokóju - osobnej garderoby bądź schowku. Mieszkanie znajduje się na parterze z wyjściem na patio (nie ulicę). Nieodłącznym atutem jest niespotykany w mieście 155 m2 ogród okalający mieszkanie z dwóch stron. 

• LOKALIZACJA:
Apartament umiejscowiony jest w biznesowej części Mokotowa gdzie można relaksować się w ogrodzie bez wyjeżdżania za miasto. Oddalony o 7 min jazdy samochodem od Galerii Mokotów. Przystanek autobusowy w pieszej dostępności.

• UDOGODNIENIA :
- Smart Home
- Ogrzewanie podłogowe
- Boks lokatorski i garaż podziemny przy samej windzie za dodatkową opłatą
- Garderoba

Dostępne do wynajęcia od 1.12.2024

• CENA :
Koszt wynajmu to 7000 zł miesięcznie, dodatkowo płatny czynsz administracyjny w wysokości 1200 zł.

• MEDIA :
- Prąd

Numer oferty: 757666
Zapraszamy do kontaktu z naszym biurem!
-
We are pleased to present to you a 3 bedroom apartment located in Mokotów, Klobucka street.

ENGLISH DESCRIPTION BELOW - PLEASE DO NOT HESITATE TO CONTACT US

• LAYOUT:
The apartment of 65 m² consists of: - living room with kitchenette - master bedroom - second bedroom (child's) - bathroom with bathtub with shower screen and rain shower - hall - separate dressing room or storage room. The apartment is located on the first floor with access to the patio (not the street). An unmissable asset is the unparalleled 155 m2 garden surrounding the apartment on two sides.

• LOCATION:
The apartment is located in the business part of Mokotow where you can relax in the garden without going out of town. Located a 7-minute drive from Galeria Mokotów. Bus stop within walking distance.

• AMENITIES:
- Smart Home
- Underfloor heating
- Storage box and underground garage next to the elevator itself for an additional fee
- Dressing room

Available for rent from 1.12.2024

• PRICE:
The cost of rent is 7000 PLN per month, additionally payable administrative rent of 1200 PLN.

• MEDIA :
- Electricity

Offer number: 757666
Feel free to contact our office!


 ",False,,,
14.12.2024 00:00,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-do-wynajecia-ID4lsyi,Srodmiescie,włochy,Piękne mieszkanie do wynajęcia,"Piękne, dwupokojowe mieszkanie znajdujące się w samym centrum Włoch do wynajęcia od zaraz.
Mieszkanie znajduje się w kameralnym bloku z dużą ilością zieleni dookoła, wspólnym ogrodem oraz placem zabaw.
Mieszkanie 47m2 składa się z:
• przestronny salon z kuchnią
• sypialnia
• łazienka
• korytarz
• balkon
Do mieszkania przynależy miejsce parkingowe w garażu podziemnym. Na terenie budynku wspólna wózkarnia i rowerownia.
Mieszkanie umeblowane i wyposażone ( pralka, zmywarka, kablówka, internet itp)
Czynsz najmu wynosi 4000, dodatkowo płatny prąd wg zużycia.
Kaucja jednorazowa w wysokości 4500 zł.
Preferowany najem okazjonalny długoterminowy ( min 6msc). Bez zwierząt.
Serdecznie polecam te wyjątkowe mieszkanie i zapraszam do oglądania po uprzednim umówieniu się.
Ewa
Tel. Skontaktuj się
Lokalizacja
Mieszkanie mieści się w świetnym punkcie komunikacyjnym:
• 2min spacerem do kolejki Pkp Włochy i przystanku autobusowego ( 178,191,189,129,194,127)
• 10min spacerem do Biedronki i Lidla
• nieopodal dwa duże parki: Cietrzewia i Koziorożca
• w budynku mieści się: Żabka, Putka, Sklep mięsny i rybny
• w okolicy szkoły, przedszkola, żłobki
• czas dojazdu do centrum samochodem 20min
• Blue City, CH Reduta zaledwie 10min samochodem Nie jestem zainteresowana współpracą z Biurami Nieruchomości",True,PKP Włochy,Wlochy,"https://www.google.com/maps/search/PKP+W%C5%82ochy/@52.20619,20.9131575,18z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MDMxMi4wIKXMDSoASAFQAw%3D%3D"
15.12.2024 00:00,https://www.otodom.pl/pl/oferta/3-pokoje-z-tarasem-i-garazem-w-cenie-ID4sv7e,Wlochy,"mokotów, ochoty",3 Pokoje z Tarasem i Garażem w cenie,"Pierwszy wynajem! Zadzwoń teraz i zamieszkaj Skontaktuj się

Niski blok na zamkniętym osiedlu z ochroną znajduje się na pograniczu Ochoty i Włoch. Świetnie skomunikowane z centrum, dzielnicami biurowymi oraz lotniskiem.
Stacja WKD i PKP, przystanki autobusowe tuż obok domu, przystanki tramwajowe przy al. Krakowskiej w odległości 1km zapewniają szybki dojazd do wszystkich dzielnic Warszawy.

Bogata infrastruktura handlowo-usługowa w pobliżu - Biedronka, Lidl, Castorama, CH Łopuszańska, Blue City i Reduta, kwiaciarnia i liczne sklepy osiedlowe oraz punkty gastronomiczne - służą wielką zaletą i udogodnieniem. Trochę dalej znajduje się Galeria Mokotów.
W niedużej odległości są dwa parki – Park Szczęśliwicki z górką narciarską i Park ze Stawami Cietrzewia.

Mieszkanie składa się z pokoju z otwartą kuchnią i dwóch oddzielnych sypialni.
Nowoczesna kuchnia w zabudowie z mnóstwem wygodnych szafek i nowym sprzętem AGD - dużą lodówką z zamrażarką, płytą indukcyjną, piekarnikiem, zmywarką, czajnikiem i mikrofalówką. Są podstawowe naczynia, sztućce i kieliszki aby wznieść toast w nowym miejscu. :)
PAMIĘTAJ będziesz pierwszym lokatorem.

Przestronny salon zawiera rozkładaną kanapę, stół z krzesłami, szafki, regal i stolik kawowy.

W sypialni znajduje się dwuosobowe łózko z szafkami nocnymi, szafa do ubrań, komoda i nocne stoliki.
Jeszcze jeden pokój może służyć rożnym celom – może to być gabinet, sypialnia lub pokój dziecięcy.
Każdy z trzech pokoi ma wyjście na przestronny balkon. Taki Balkon można z powodzeniem nazywać TARASEM.

Łazienka jest z dużą wanną, w pełni wyposażona z pralka i kaloryfer - drabinka.

Najem okazjonalny, umowa minimum na 1 rok z możliwością przedłużenia.

W przypadku posiadania nieruchomości poza terenem Polski możliwe jest wskazanie tego adresu do poddania się egzekucji.


Serdecznie zapraszamy na oglądanie! :)

Lokator ponosi koszt najmu zgodnie z ofertą plus wszystkie dodatkowe opłaty z zaliczkami na media, które na ten moment wynoszą 786 zł plus opłaty za prąd.

Zadzwoń teraz Skontaktuj się",False,,,
15.12.2024 00:00,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-na-brodnie-47-7m2-ID4ttPA,Targowek,"praga, praga","trzypokojowe mieszkanie na Bródnie 47,7m2","Do wynajęcia trzypokojowe mieszkanie na Bródnie 47,7m2 w Warszawie przy ul.Budowlanej.
Mieszkanie składa się z pokoju z kuchnią (20m2), dwóch oddzielnych pokoi (10,7m2 i 7,2m2), łazienki z WC, przedpokoju, balkonu (4,4m2, z widokiem na patio) oraz piwnicy. W klatce jest winda.
Łazienka wyposażona jest w prysznic oraz pralkę.
W kuchni znajduje się zabudowa meblowa, zmywarka, płyta indukcyjna z okapem, lodówka oraz mikrofalówka/piekarnik.
W salonie znajduje się rozkładana sofa, szklany stolik oraz okrągły rozkładany stół jadalny z krzesłami.
W samodzielnych pokojach szafy oraz łóżko duże 160x200cm oraz rozkładana sofa. 
Mieszkanie zostało odświeżone, odmalowane.
Mieszkanie jest dobrze skomunikowane, blisko znajdują się przystanki tramwajowe (nr 1, 3,4, 25) i autobusowe( N14, N64, 114,126,145,156,414) oraz stacja Warszawa Praga (9min pieszo)(R9, R80, R90, RE90, S3, S4).
Odstępne 3000zł + czynsz 850zł ( w tym zaliczka na wodę, ogrzewanie, śmieci). Należy doliczyć prąd oraz ewentualnie internet i telewizję. Rozliczenie zużycia wody i ogrzewania co 6 miesięcy. Kaucja 4000zł.
Zwierzęta nie preferowane.
Umowa najem okazjonalny/notarialny na 1rok z możliwością przedłużenia.
Pośrednikom dziekuję.",False,,,
