link,rent,additional_fees,adv_description,filtered_description,llm_output,real_additional_fees
https://www.otodom.pl/pl/oferta/dwupkojowe-ok-rotundy-ID4uFuF,2500,0,"Atrakcyjne, nowoczesne mieszkanie w okolicy Rotundy, przy metrze Centrum. Mieszkanie po remoncie, wykończone i wyposażone w podwyższonym standardzie. Mieszkanie umeblowane, posiadające sprzęt RTV i AGD. Kamienica zlokalizowana pomiędzy ul. Marszałkowską a Kruczą. Dodatkowo płatny czynsz 550pln. Za dodatkową opłatą 70zł/m-c istnieje możliwość parkowania na zamkniętym podwórku.
POLECAM
JOLANTA LUBAŃSKA
nr lic.2962
tel.Skontaktuj się
Xavier Nieruchomości Sp. z o.o.
NIP 524-276-92-50
KRS 0000505791
Kontakt:
Warszawa 00-050
ul.Świętokrzyska 16 lok.23c
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()","Atrakcyjne, nowoczesne mieszkanie w okolicy Rotundy, przy metrze Centrum. Mieszkanie po remoncie, wykończone i wyposażone w podwyższonym standardzie. Mieszkanie umeblowane, posiadające sprzęt RTV i AGD. Kamienica zlokalizowana pomiędzy ul. Marszałkowską a Kruczą. Dodatkowo płatny czynsz 550pln. Za dodatkową opłatą 70zł/m-c istnieje możliwość parkowania na zamkniętym podwórku.
nr lic.2962
NIP 524-276-92-50
KRS 0000505791
Warszawa 00-050","czynsz: 550 pln  
opłata za parkowanie: 70 zł/m-c",550
https://www.otodom.pl/pl/oferta/praga-poludnie-ul-siennicka-23-balkon-ID4uwhO,2500,0,"Oferujemy do wynajęcia piękne 2 pokojowe mieszkanie przy ul. Siennickiej 23 z wydzielonym pokojem z łóżkiem.
Mieszkanie o wysokim standardzie wykończenia, materiałami wysokiej jakości. Mieszkanie przeszło generalny remont. Wszystko nowe !!!
Kuchnia wykonana na zamówienie, w komplecie: piekarnik, lodówka, okap, ,płytą gazowa
W łazience duży prysznic z deszczownicą,
W sypialni łóżko 140*200,szafa ,w drugim pokoju kanapa rozkładana.
Meble widoczne na zdjęciu pozostają w mieszkaniu. Mieszkanie znajduje się na trzecim piętrze w 8-piętrowym budynku z lat 50-tych, klatka Mieszkanie jednocześnie w bardzo dobrym punkcie komunikacyjnym. Pod blokiem spora ilość miejsc parkingowych, brak problemu z zaparkowaniem.
W najbliższej odległości sklepy spożywcze, apteka, piekarnia oraz wszelkiego rodzaju punkty usługowe.
Balkon bardzo duży ok 8 mkw
Mieszkanie wolne 01.02!
Cena najmu: 2500 zł + czynsz adm. 545,86 zł + prąd i gaz
Wymagana kaucja jednomiesięczna 3000 zł
W przypadku wynajmu, pobieramy jednorazową prowizję w wysokości 50% +VAT ceny najmu
Polecam","W sypialni łóżko 140*200,szafa ,w drugim pokoju kanapa rozkładana.
Cena najmu: 2500 zł + czynsz adm. 545,86 zł + prąd i gaz
Wymagana kaucja jednomiesięczna 3000 zł","czynsz administracyjny: 545,86 zł  
prąd i gaz: wartość nieokreślona",545
https://www.otodom.pl/pl/oferta/praga-poludnie-ul-siennicka-23-duzy-balkon-ID.4uDDh,2500,0,"Oferujemy do wynajęcia piękne 2 pokojowe mieszkanie przy ul. Siennickiej 23 z wydzielonym pokojem z łóżkiem.
Mieszkanie o wysokim standardzie wykończenia, materiałami wysokiej jakości. Mieszkanie przeszło generalny remont.
Kuchnia wykonana na zamówienie, w komplecie: piekarnik, lodówka, okap, płyta gazowa
W łazience duży prysznic z deszczownicą.
W sypialni łóżko 140*200,szafa ,w drugim pokoju kanapa rozkładana.
Meble widoczne na zdjęciu pozostają w mieszkaniu. Mieszkanie znajduje się na trzecim piętrze w 8-piętrowym budynku z lat 50-tych, klatka Mieszkanie jednocześnie w bardzo dobrym punkcie komunikacyjnym. Pod blokiem spora ilość miejsc parkingowych, brak problemu z zaparkowaniem.
W najbliższej odległości sklepy spożywcze, apteka, piekarnia oraz wszelkiego rodzaju punkty usługowe.
Balkon bardzo duży ok 8 mkw
Mieszkanie wolne 01.02!
Cena najmu: 2500 zł + czynsz adm. 545,86 zł + prąd i gaz
Wymagana kaucja jednomiesięczna 3000 zł
W przypadku wynajmu, pobieramy jednorazową prowizję w wysokości 50% +VAT ceny najmu
Polecam","W sypialni łóżko 140*200,szafa ,w drugim pokoju kanapa rozkładana.
Cena najmu: 2500 zł + czynsz adm. 545,86 zł + prąd i gaz
Wymagana kaucja jednomiesięczna 3000 zł","czynsz administracyjny: 545,86 zł  
prąd i gaz: wartość nieokreślona",545
https://www.otodom.pl/pl/oferta/praga-poludnie-ul-siennicka-23-balkon-8-mkw-ID.4uKPQ,2500,0,"Oferujemy do wynajęcia piękne 1 pokojowe mieszkanie przy ul. Siennickiej 23 z wydzielonym pokojem z łóżkiem.
Mieszkanie o wysokim standardzie wykończenia, materiałami wysokiej jakości. Mieszkanie przeszło generalny remont.
Kuchnia wykonana na zamówienie, w komplecie: piekarnik, lodówka, okap, płyta gazowa
W łazience duży prysznic z deszczownicą,
W sypialni łóżko 140*200,szafa ,w drugim pokoju kanapa rozkładana.
Meble widoczne na zdjęciu pozostają w mieszkaniu. Mieszkanie znajduje się na trzecim piętrze w 8-piętrowym budynku z lat 50-tych, klatka Mieszkanie jednocześnie w bardzo dobrym punkcie komunikacyjnym. Pod blokiem spora ilość miejsc parkingowych, brak problemu z zaparkowaniem, strefa bezpłatnego parkowania. W najbliższej odległości sklepy spożywcze, apteka, piekarnia oraz wszelkiego rodzaju punkty usługowe.
Balkon bardzo duży ok 8 mkw
Mieszkanie wolne od już!
Cena najmu: 2500 zł + czynsz adm. 545,86 zł + prąd i gaz
Wymagana kaucja jednomiesięczna 3000 zł
W przypadku wynajmu, pobieramy prowizję w wysokości 50% + VAT ceny najmu
Polecam","W sypialni łóżko 140*200,szafa ,w drugim pokoju kanapa rozkładana.
Cena najmu: 2500 zł + czynsz adm. 545,86 zł + prąd i gaz
Wymagana kaucja jednomiesięczna 3000 zł","czynsz administracyjny: 545,86 zł  
prąd i gaz: wartość nieokreślona",545
https://www.otodom.pl/pl/oferta/mokotow-metro-wierzbno-2-oddzielne-pokoje-ID4tz2A,2500,0,"Do wynajęcia od zaraz!
Dwa oddzielne pokoje, oddzielna, widna kuchnia.
Mieszkanie po odnowieniu. Nowa zabudowa kuchni, nowy parkiet, nowa szafa w przedpokoju.
W pokoju dziennym regał , sofa rozkładana do spania, stolik i 2 fotele, w pokoju mniejszym sofa rozkładana do spania. Mieszkanie wyposażone w pralkę, lodówkę i garnki, sztućce, talerze.
Łazienka z wanną i wc. Balkon.

W pobliżu komunikacja tramwajowa autobusowa, stacja metro Wierzbno, liczne sklepy i bazarek.

Do kwoty wynajmu należy doliczyć czynsz w wysokości 500 zł Dodatkowo płatne zużycie prądu, gazu i wody. Wymagana kaucja za 1 miesiąc. Do wynajęcia zaraz.

Zapraszamy klientów bez zwierząt.  Oferta skierowana jest dla maksymalnie 2 osób bez dzieci.
Pośrednik prowadzący Danuta Tomaszewska tel. Skontaktuj się","Do kwoty wynajmu należy doliczyć czynsz w wysokości 500 zł Dodatkowo płatne zużycie prądu, gazu i wody. Wymagana kaucja za 1 miesiąc. Do wynajęcia zaraz.","czynsz administracyjny: 500 zł  
zaliczki na media: płatne według zużycia",500
https://www.otodom.pl/pl/oferta/kawalerka-30-mkw-z-balkonem-ID4u9ow,2500,0,"Oferuję do wynajęcia przestronną kawalerkę w budynku mieszkalnym z 2020 roku przy ul. Szpacza na warszawskim Gocławku. Mieszkanie o powierzchni 30 mkw. składa się z pokoju (16.5 mkw.), wydzielonej kuchni oraz łazienki. Lokal w pełni umeblowany i wyposażony w podstawowy sprzęt AGD (pralka, lodówka, kuchenka dwupalnikowa).

W najbliższej okolicy: gabinet stomatologiczny, Leroy Merlin, szkoła podstawowa, liceum, siłownia, Selgros oraz wiele innych mniejszych sklepów spożywczych i punktów usługowych.
- Komunikacja miejska: Stacja PKP (Warszawa Gocławek) w odległości 570 m, Najbliższy przystanek autobusowy w odległości 220 m.

Czynsz najmu wynosi 3000 zł, na który składa się 2500 zł przychodu dla wynajmującego oraz 500 zł opłat administracyjnych.
Prąd płatny zgodnie ze zużyciem. 
Kaucja w wysokości jednomiesięcznego czynszu najmu.

Umowa najmu okazjonalnego na minimum 12 miesięcy.

Wskaźnik rocznego zapotrzebowania na energię użytkową (EU): 37.550 kWh/(m2 · rok).
Wskaźnik rocznego zapotrzebowania na energię końcową (EK): 63.730 kWh/(m2 · rok).
Wskaźnik rocznego zapotrzebowania na nieodnawialną energię pierwotną (EP): 62.150 kWh/(m2 · rok).
Jednostkowa wielkość emisji CO2 (E CO2): 0.023 t CO2/(m2 · rok).
Udział odnawialnych źródeł energii w rocznym zapotrzebowaniu na energię końcową (U OZE): 0.00 %.","Oferuję do wynajęcia przestronną kawalerkę w budynku mieszkalnym z 2020 roku przy ul. Szpacza na warszawskim Gocławku. Mieszkanie o powierzchni 30 mkw. składa się z pokoju (16.5 mkw.), wydzielonej kuchni oraz łazienki. Lokal w pełni umeblowany i wyposażony w podstawowy sprzęt AGD (pralka, lodówka, kuchenka dwupalnikowa).
- Komunikacja miejska: Stacja PKP (Warszawa Gocławek) w odległości 570 m, Najbliższy przystanek autobusowy w odległości 220 m.
Czynsz najmu wynosi 3000 zł, na który składa się 2500 zł przychodu dla wynajmującego oraz 500 zł opłat administracyjnych.
Wskaźnik rocznego zapotrzebowania na energię użytkową (EU): 37.550 kWh/(m2 · rok).
Wskaźnik rocznego zapotrzebowania na energię końcową (EK): 63.730 kWh/(m2 · rok).
Wskaźnik rocznego zapotrzebowania na nieodnawialną energię pierwotną (EP): 62.150 kWh/(m2 · rok).
Jednostkowa wielkość emisji CO2 (E CO2): 0.023 t CO2/(m2 · rok).",opłaty administracyjne: 500 zł,500
https://www.otodom.pl/pl/oferta/blisko-centrum-doskonala-komunikacja-ID.4uJ0g,2500,0,"*mieszkanie dostępne od 28.02.2025 lub od początku marca 2025. 

Oferuję do wynajęcia atrakcyjne studio znajdujące się na pierwszej kondygnacji kamienicy z lat trzydziestych (XX w.) przy ul. Solariego (tuż przy ulicy Filtrowej). Lokal składa się z pokoju z aneksem kuchennym, garderoby oraz łazienki z wc. Mieszkanie jest idealnie ciche z widokiem na ładnie zagospodarowane podwórko. Do lokalu prowadzi niezależne wejście z podwórza!.

Kilka lat temu mieszkanie przeszło gruntowny remont i zostało wtedy wyposażone w nowe meble i pełny sprzęt AGD. W pokoju na podłodze ułożono nowy dębowy parkiet. Łazienka została wyposażona w wygodną wannę. Na wyposażeniu m.in. wygodne łóżko, stół, krzesła, pralka, zmywarka, lodówka, piekarnik. 


W odległości ok. 150 m od budynku znajduje się przystanek tramwajowy linii 14 i 15. Z tego miejsca można dostać się do metra w zaledwie w kilka minut. 

Samochodem do ścisłego centrum Warszawy można dotrzeć w ciągu ok. 2/3 minut. 

Parkowanie samochodu na ulicy tuż obok budynku (możliwy abonament). 

Do dyspozycji najemcy piwnica o pow. ok. 6 m2. 

W bliskiej odległości znajdują się Park Wielkopolski i Pola Mokotowskie.

Najbliższy sklep spożywczy (nie Żabka), znajduje się ok. 300 m od domu. 


Budynek ma ciekawą historię. Został oddany do użytku w 1937 roku a jego pierwszymi mieszkańcami byli pracownicy Dowództwa Marynarki Wojennej (część z nich mieszka tam do dziś).

Jeśli szukasz mieszkania w pięknej i spokojnej okolicy, to mieszkanie jest dla Ciebie idealne !

Opłaty miesięczne wynoszą 2500 pln + czynsz administracyjny w wysokości 400 pln. Dodatkowo płatna jest woda i prąd (ok. 100 pln) miesięcznie).

Zapraszam na prezentację.","*mieszkanie dostępne od 28.02.2025 lub od początku marca 2025. 
W odległości ok. 150 m od budynku znajduje się przystanek tramwajowy linii 14 i 15. Z tego miejsca można dostać się do metra w zaledwie w kilka minut. 
Najbliższy sklep spożywczy (nie Żabka), znajduje się ok. 300 m od domu. 
Budynek ma ciekawą historię. Został oddany do użytku w 1937 roku a jego pierwszymi mieszkańcami byli pracownicy Dowództwa Marynarki Wojennej (część z nich mieszka tam do dziś).
Opłaty miesięczne wynoszą 2500 pln + czynsz administracyjny w wysokości 400 pln. Dodatkowo płatna jest woda i prąd (ok. 100 pln) miesięcznie).","czynsz administracyjny: 400 pln  
woda i prąd: 100 pln",500
https://www.otodom.pl/pl/oferta/bliska-wola-przy-rondzie-onz-stacja-metra-ID4tz3n,2500,0,"Do wynajęcia ciche, z zielenią za oknem, mieszkanie jednopokojowe z aneksem kuchennym, sypialnianym i łazienką.
Umeblowane + AGD. Położone w centrum Warszawy, w bliskim sąsiedztwie Metro Rondo ONZ i Hala Mirowska (5-10 min drogi pieszo).
Blok strzeżony.
Mieszkanie składa się z dwu przejściowych pokoi i oddzielnej kuchni w prześwicie z jednym pokojem.

W części sypialnej rozkładana kanapa, regał.
W drugiej części mieszkania znajduje się duża szafa z lustrem, komoda z czterema szufladami.
Kuchnia umeblowana i wyposażona w AGD, nowa lodówka (brak zmywarki).
Łazienka z wanną, pralka.

W pobliżu pełna infrastruktura:
- sklepy
- Banki
- Pralnia
- Kościół
- Liczne parki i ścieżki rowerowe
- oraz wszystko to, co ma do zaoferowania Centrum Stolicy ...

Budynek z ochroną.
Na parterze sklepy, punkty usługowe, restauracje.
OPŁATY
Czynsz najmu: 2500 PLN, w tym czynsz administracyjny.
Dodatkowo media w zaliczkowej kwocie: 400 PLN (woda, prąd, śmieci, gaz)
Kaucja 2900 PLN.
Agencja pobiera wynagrodzenie w formie prowizji..


Informacje zawarte w opisie nieruchomości nie stanowią oferty w rozumieniu Kodeksu Cywilnego. Dążymy do tego, aby informacje zawarte w opisach oferowanych przez nas nieruchomości były możliwie dokładne, kompletne i aktualne. Z uwagi jednak na fakt, iż czasami pochodzą one od osób trzecich i część z nich nie zawsze daje się zweryfikować, Ogrodowa Sp. z o.o. nie ponosi odpowiedzialności za ich dokładność, kompletność i aktualność.

Zapraszamy do zapoznania się z ofertami specjalnymi:

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()","Czynsz najmu: 2500 PLN, w tym czynsz administracyjny.
Dodatkowo media w zaliczkowej kwocie: 400 PLN (woda, prąd, śmieci, gaz)
Kaucja 2900 PLN.","czynsz administracyjny: 2500 PLN  
zaliczka na media: 400 PLN",400
https://www.otodom.pl/pl/oferta/muranow-cicha-kawalerka-30m2-meble-agd-ladny-widok-ID4ueLb,2500,0,"Oferujemy do wynajęcia atrakcyjne, odnowione, słoneczne mieszkanie przy ul. Miłej tuż obok licznych przystanków autobusowych i tramwajowych. Mieszkanie ma powierzchnię 27 m2,znajduje się na piątym piętrze w 10 piętrowym budynku. Na powierzchnię mieszkania składają się jeden pokój, kuchnia oraz łazienka. Mieszkanie całkowicie umeblowane, sprzęty AGD Piękny widok! Dodatkowo płatny czynsz administracyjny 400 zł i energia elektryczna.
Polecamy i zapraszamy do oglądania! Prowizja w wysokości połowy czynszu netto, płatna jest tylko w przypadku podpisania umowy z właścicielem. Dorota Poniecka Nieruchomości (nr licencji 12093) Skontaktuj się LUB Skontaktuj się
e-mail:
Jeżeli powyższa oferta nie spełnia Państwa oczekiwań, zapraszamy na
Niniejsze ogłoszenie nie stanowi oferty w rozumieniu K.C.
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()","Oferujemy do wynajęcia atrakcyjne, odnowione, słoneczne mieszkanie przy ul. Miłej tuż obok licznych przystanków autobusowych i tramwajowych. Mieszkanie ma powierzchnię 27 m2,znajduje się na piątym piętrze w 10 piętrowym budynku. Na powierzchnię mieszkania składają się jeden pokój, kuchnia oraz łazienka. Mieszkanie całkowicie umeblowane, sprzęty AGD Piękny widok! Dodatkowo płatny czynsz administracyjny 400 zł i energia elektryczna.
Polecamy i zapraszamy do oglądania! Prowizja w wysokości połowy czynszu netto, płatna jest tylko w przypadku podpisania umowy z właścicielem. Dorota Poniecka Nieruchomości (nr licencji 12093) Skontaktuj się LUB Skontaktuj się",czynsz administracyjny: 400 zł,400
https://www.otodom.pl/pl/oferta/wynajme-nowoczesna-kawalerka-na-pradze-polnoc-k-ID4uz1D,2500,0,"Oferta aktualna, mieszkanie dostępne od zaraz lub do uzgodnienia.
Do wynajęcia, zupełnie nowa kompaktowa kawalerka typu studio, położona na 3 z 5 pięter nowoczesnego budynku z 2022r. Mieszkanie  nowocześnie urządzona, składa się z: pokoju z aneksem kuchennym,  łazienki z wc i przedpokoju.  Nowoczesny budynek idealnie wkomponowany w architekturę Starej Pragi u zbiegu ulicy Targowej i Skaryszewskiej.   Dla zapewnienia lepszego komfortu dla Najemcy, w lokalu zamontowano KLIMATYZACJĘ !!!.
Kuchnia: meble kuchenne w nowoczesnej zabudowie, zmywarka, lodówka podblatowa, indukcja dwupalnikowa.
Pokój: szafka RTV, szafa, stolik kawowy, sofa z funkcją spania (z pojemnikiem na pościel),
Przedpokój: duża szafa wnękowa z szufladami, pralka w zabudowie,
Łazienka: kabina prysznicowa ""walk in"" z deszczownicą.
Cicha i przyjazna okolica, dużo terenów zielonych,  park Skaryszewski, Błonie Stadionu Narodowego. Bardzo dobrze rozwinięta infrastruktura usługowo-handlowa: tuż obok dyskont spożywczy, bazarek, liczne sklepy i punkty usługowe.  Bardzo dobra komunikacja, tuż ""za rogiem""  przystanki tramwajowe i  autobusowe, krótkim spacerkiem metro II linii - Stadion Narodowy lub Dworzec Wileńska.
Dla osób poruszających się po mieście rowerem, w cenie dodatkowa przestrzeń - duże pomieszczenie na rowery w budynku oraz komórka lokatorska do przechowywania nadmiaru rzeczy. Obiekt chroniony z ochroną 24/na dobę z recepcją, oraz pięknie zagospodarowanym dziedzińcem.
Informacje dodatkowe:
- czynsz administracyjny opłaca Właściciel,
- Najemca dodatkowo ponosi koszty opłat za media (woda zimna i podgrzanie, wywóz śmieci, centralne ogrzewanie, energia elektryczna) ok. 400 zł / miesięcznie. 
- przyłącze szybkiego internetu i tv kablowej,
- wymagana kaucja w kwocie 3000 zł,
- umowa w formie najmu okazjonalnego, obligatoryjnie,
- preferowany najem na min .12 m-cy,
- mieszkanie idealne dla singla lub pary, bez zwierząt.
Gdybym nie odbierał, uprzejmie proszę o wiadomość SMS, na pewno oddzwonię.
Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego.

Zapraszam na prezentację.
 ","Do wynajęcia, zupełnie nowa kompaktowa kawalerka typu studio, położona na 3 z 5 pięter nowoczesnego budynku z 2022r. Mieszkanie  nowocześnie urządzona, składa się z: pokoju z aneksem kuchennym,  łazienki z wc i przedpokoju.  Nowoczesny budynek idealnie wkomponowany w architekturę Starej Pragi u zbiegu ulicy Targowej i Skaryszewskiej.   Dla zapewnienia lepszego komfortu dla Najemcy, w lokalu zamontowano KLIMATYZACJĘ !!!.
- Najemca dodatkowo ponosi koszty opłat za media (woda zimna i podgrzanie, wywóz śmieci, centralne ogrzewanie, energia elektryczna) ok. 400 zł / miesięcznie. 
- wymagana kaucja w kwocie 3000 zł,",opłaty za media: 400 zł,400
https://www.otodom.pl/pl/oferta/kawalerka-23m2-warszawa-mokotow-wysoki-standard-ID4ubFo,2500,0,"Do wynajęcia od zaraz kawalerka 23m2 zlokalizowana na Mokotowie przy ul. Miłobędzkiej.
Mieszkanie zlokalizowane w domu 4 rodzinnym(kamienica) z oddzielnym wejściem. Kawalerka w pełni umeblowana i wyposażona we wszystko co niezbędne łącznie z klimatyzacją
Koszty: Czynsz 2500 zł + kaucja 2500 zł + opłaty za wodę i prąd wg zużycia.

Pośrednikom i obcokrajowcom dziękuję, proszę nie dzwonić.",Koszty: Czynsz 2500 zł + kaucja 2500 zł + opłaty za wodę i prąd wg zużycia.,Czynsz: 2500 zł,200
https://www.otodom.pl/pl/oferta/kawalerka-21-m2-przy-deotymy-2500-zl-rachunki-ID4uqes,2500,0,"Wynajmę bezprośrednio kawalerkę 21m2 przy ul. Deotymy. 2 min od przystanku tramwajowego, 800 m do metra Księcia Janusza. Kawalerka jest w bardzo dobrym stanie, gruntownie odświeżona, bardzo zadbana. W oknach są zamontowane żaluzje. Na całej długości mieszkania rozciąga się balkon. Okna są od strony podwórka, a nie ulicy, dzięki czemu jest cicho i spokojnie.
W okolicy jest cała infrastruktura, na przeciwko Biedronka, sklepy, kawiarnie, świetny dojazd do centrum zajmuje maks. 15 min. Mieszkanie jest w pięknej zielonej lokalizacji, przy parku Moczydło. 
Wolne od zaraz. Umowa najmu okazjonalnego. 
Wynajmuję bezpośrednio. Do zapłaty 2500 zł czynsz + rachunki i kaucja 2500 zł.","Wynajmę bezprośrednio kawalerkę 21m2 przy ul. Deotymy. 2 min od przystanku tramwajowego, 800 m do metra Księcia Janusza. Kawalerka jest w bardzo dobrym stanie, gruntownie odświeżona, bardzo zadbana. W oknach są zamontowane żaluzje. Na całej długości mieszkania rozciąga się balkon. Okna są od strony podwórka, a nie ulicy, dzięki czemu jest cicho i spokojnie.
Wynajmuję bezpośrednio. Do zapłaty 2500 zł czynsz + rachunki i kaucja 2500 zł.",czynsz: 2500 zł,200
