stop_id,stop_code,stop_name,stop_lat,stop_lon
770,1,Makolągwy,52.1453180000,21.0266270000
776,23,Dw. Centralny,52.2292500000,21.0028520000
781,2,Dw. Centralny,52.2282230000,21.0033780000
796,1,Metro Politechnika,52.2168620000,21.0139610000
806,1,Hoża,52.2255140000,21.0141050000
814,15,Centrum,52.2299890000,21.0131570000
818,4,Muranowska,52.2538730000,20.9983900000
833,10,Metro Ratusz Arsenał,52.2445440000,21.0018060000
840,1,Dw. Gdański,52.2582450000,20.9955490000
841,3,Dw. Gdański,52.2574930000,20.9938140000
842,4,Dw. Gdański,52.2581360000,20.9947310000
845,1,Inflancka,52.2536520000,20.9942850000
847,1,Zamenhofa,52.2465620000,20.9969450000
848,1,Pl. Teatralny,52.2428210000,21.0099400000
853,1,DS Riviera,52.2159030000,21.0153020000
860,2,Nowy Świat,52.2368630000,21.0167790000
873,1,Mariensztat,52.2462242100,21.0195219800
880,1,Topiel,52.2375500000,21.0268080000
886,2,Szwoleżerów,52.2153910000,21.0462960000
889,1,Torwar,52.2241730000,21.0439410000
890,1,Górnośląska,52.2258290000,21.0411000000
892,3,Anielewicza,52.2476140000,20.9897240000
905,1,Nalewki-Muzeum,52.2487710000,20.9945630000
908,1,Zachęta,52.2393460000,21.0105900000
915,1,Pl. Na Rozdrożu,52.2207120000,21.0248050000
648,2,Cynamonowa,52.1477133100,21.0562991700
657,6,Ciszewskiego,52.1585940000,21.0498730000
658,1,Lercha,52.1621100000,21.1144930000
663,2,Energetyczna,52.0887110000,21.0193010000
665,3,Lamina,52.0822750000,21.0225980000
667,2,Szkolna,52.0792280000,21.0247640000
673,2,PKP Piaseczno,52.0659290000,21.0202730000
674,1,Zalesie Dolne,52.0567790000,21.0081630000
675,1,Zalesinek,52.0518160000,20.9987310000
676,1,Zielona,52.0769300000,21.0493490000
678,2,Park Zdrojowy,52.0837100000,21.1195570000
680,1,CH Stara Papiernia,52.0907370000,21.1225490000
681,1,Klarysew,52.1022330000,21.1143930000
682,1,Iwiczna,52.0916550000,21.0187710000
689,1,Zaściankowa,52.1684010000,21.1073690000
692,1,Belgradzka,52.1418280000,21.0664580000
697,1,Grzegorzewskiej,52.1522730000,21.0565240000
698,4,Płaskowickiej,52.1488340000,21.0585770000
708,1,Metro Pole Mokotowskie,52.2087040000,21.0074860000
709,2,Metro Pole Mokotowskie,52.2084060000,21.0081180000
715,4,Odyńca,52.1959120000,21.0125190000
716,3,Odyńca,52.1961270000,21.0147200000
717,1,Polskie Radio,52.1928680000,21.0150030000
727,2,Domaniewska,52.1840430000,21.0024580000
729,1,Rondo Unii Europejskiej,52.1778680000,21.0038500000
730,5,Rondo Unii Europejskiej,52.1767790000,21.0021810000
742,2,Zajezdnia Woronicza,52.1889080000,20.9959960000
743,1,Maklakiewicza,52.1887620000,20.9937480000
751,2,Ogrody Działkowe Wilanówka,52.1628800000,21.1074800000
753,2,Hołubcowa,52.1562970000,20.9979420000
756,2,Zaruby,52.1318120000,21.0704310000
760,2,Metro Imielin,52.1494430000,21.0447000000
772,2,Noakowskiego,52.2228090000,21.0092420000
773,1,Noakowskiego,52.2228230000,21.0076990000
777,12,Dw. Centralny,52.2305200000,21.0045900000
783,5,Dw. Centralny,52.2270040000,21.0020830000
785,3,Dw. Centralny,52.2290140000,21.0007930000
787,1,Emilii Plater,52.2329470000,21.0026850000
798,12,Metro Politechnika,52.2187778800,21.0155174500
800,5,Metro Politechnika,52.2187440000,21.0152680000
801,8,Metro Politechnika,52.2180880000,21.0154840000
803,1,Marszałkowska,52.2179310000,21.0201120000
804,2,Pl. Zbawiciela,52.2187220000,21.0187280000
823,3,Centrum,52.2316210000,21.0104460000
825,4,Metro Świętokrzyska,52.2350270000,21.0072840000
829,1,Królewska,52.2386510000,21.0058500000
830,1,Pl. Bankowy,52.2430900000,21.0021020000
837,6,Muranowska,52.2543890000,20.9992980000
839,2,Muranowska,52.2537620000,20.9971520000
846,2,Nalewki-Muzeum,52.2488200000,20.9943530000
849,2,Zachęta,52.2396740000,21.0112670000
852,3,Mokotowska,52.2241880000,21.0196020000
856,1,Wiejska,52.2242550000,21.0288150000
858,1,Muzeum Narodowe,52.2321780000,21.0234450000
861,1,Uniwersytet,52.2400690000,21.0166080000
862,1,Hotel Bristol,52.2419800000,21.0153610000
863,1,Stare Miasto,52.2467780000,21.0155640000
864,1,Ordynacka,52.2361120000,21.0181530000
869,2,Most Gdański,52.2600050000,21.0077560000
870,1,Sanguszki,52.2548580000,21.0115540000
874,1,Dobra,52.2436200000,21.0221700000
876,2,Zajęcza,52.2386290000,21.0279430000
882,2,Książęca,52.2307660000,21.0304410000
885,2,Agrykola,52.2175018200,21.0375628000
888,1,Legia-Stadion,52.2201300000,21.0450360000
891,3,Nowolipki,52.2449590000,20.9921140000
895,1,Al. Jana Pawła II,52.2359970000,20.9978730000
907,2,Pl. Teatralny,52.2440910000,21.0088870000
917,5,Pl. Na Rozdrożu,52.2195250000,21.0266080000
922,2,Wiejska,52.2244710000,21.0304830000
928,2,Muzeum Narodowe,52.2322310000,21.0222350000
932,2,Hotel Bristol,52.2413600000,21.0159200000
934,2,Pl. Zamkowy,52.2447570000,21.0140800000
936,2,Kapitulna,52.2474790000,21.0091180000
941,3,Park Traugutta,52.2584700000,21.0025560000
953,1,Solec,52.2321830000,21.0370180000
954,2,Solec,52.2318700000,21.0363910000
955,2,Topiel,52.2376270000,21.0267710000
958,1,Książęca,52.2293110000,21.0313770000
976,2,Metro Centrum Nauki Kopernik,52.2413760000,21.0303000000
982,4,Stawki,52.2508400000,20.9846890000
647,4,Cynamonowa,52.1491430000,21.0556550000
650,1,Migdałowa,52.1443300000,21.0574890000
652,3,Lanciego,52.1413050000,21.0606830000
655,1,Ruczaj,52.1612730000,21.1049130000
668,2,Kusocińskiego,52.0797860000,21.0215900000
677,1,Dom Artystów,52.0847410000,21.0787390000
679,2,Sobieskiego,52.0890180000,21.1217060000
686,2,Małcużyńskiego,52.1389330000,21.0544330000
691,4,Belgradzka,52.1421550000,21.0653900000
693,4,Lokajskiego,52.1389190000,21.0680530000
695,1,Małej Łąki,52.1345170000,21.0529700000
700,2,Rozjazd Oborski,52.0897780000,21.1083540000
714,1,Odyńca,52.1955800000,21.0136960000
718,4,Polskie Radio,52.1931590000,21.0142800000
722,2,Wołoska,52.1962870000,21.0021950000
725,5,Woronicza,52.1888630000,21.0030600000
732,1,Cybernetyki,52.1744260000,21.0025450000
734,1,Orzycka,52.1712130000,21.0084450000
737,2,Bełdan,52.1745470000,21.0113260000
747,5,Bokserska,52.1697570000,20.9964320000
749,1,Taborowa,52.1670540000,20.9929640000
752,6,Rakowiecka-Sanktuarium,52.2060800000,21.0002300000
755,1,Mielczarskiego,52.1312320000,21.0593600000
762,4,Metro Stokłosy,52.1568410000,21.0336020000
764,2,Wiolinowa,52.1590240000,21.0300070000
765,2,Centrum Onkologii,52.1489790000,21.0317290000
774,27,Dw. Centralny,52.2291830000,21.0028970000
778,11,Dw. Centralny,52.2299810000,21.0044100000
780,14,Dw. Centralny,52.2295720000,21.0051400000
782,1,Dw. Centralny,52.2278900000,21.0037500000
795,2,Metro Politechnika,52.2172600000,21.0138010000
797,7,Metro Politechnika,52.2192500000,21.0153430000
815,2,Metro Świętokrzyska,52.2341571300,21.0093650300
824,3,Metro Świętokrzyska,52.2348690000,21.0072220000
826,1,Metro Świętokrzyska,52.2363520000,21.0076560000
827,4,Królewska,52.2380230000,21.0057770000
832,3,Pl. Bankowy,52.2431320000,21.0021690000
834,3,Muranów,52.2491610000,20.9979470000
836,5,Muranowska,52.2532760000,21.0002600000
844,2,Dzika,52.2527570000,20.9902600000
850,3,Krucza,52.2302470000,21.0165380000
943,1,Most Gdański,52.2601220000,21.0070530000
945,1,Podzamcze,52.2493420000,21.0173050000
949,2,Dobra,52.2436610000,21.0222270000
951,1,Zajęcza,52.2394150000,21.0269550000
961,3,Rozbrat,52.2211040000,21.0360540000
967,4,Szwoleżerów,52.2160590000,21.0448490000
969,2,Legia-Stadion,52.2215550000,21.0434830000
980,1,Stawki,52.2504970000,20.9858710000
985,1,Anielewicza,52.2467890000,20.9890990000
988,1,Nowolipki,52.2441250000,20.9913030000
989,2,Kino Femina,52.2422800000,20.9943260000
993,1,Hala Mirowska,52.2383490000,20.9958960000
999,6,GUS,52.2173270000,21.0059840000
1003,2,Biblioteka Narodowa,52.2135220000,21.0064200000
1022,3,Płocka-Szpital,52.2380230000,20.9653740000
1023,5,Metro Młynów,52.2375740000,20.9601590000
1029,1,Klemensiewicza,52.2388170000,20.9055740000
1034,1,Rondo Daszyńskiego,52.2305460000,20.9862850000
1038,2,Ordona-WSA,52.2278080000,20.9525790000
1047,2,WAT,52.2527130000,20.8983550000
1062,3,Dalibora,52.2463200000,20.9428930000
1064,1,Dywizjonu 303,52.2470290000,20.9112240000
1068,2,Podkowińska,52.2508410000,20.8751820000
1069,2,Cm. Żydowski,52.2448190000,20.9775090000
1075,2,Siedmiogrodzka,52.2327650000,20.9788840000
1081,1,Antka Rozpylacza,52.2342820000,20.9350490000
1085,1,Widawska,52.2526330000,20.9240460000
1090,1,Starostwo,52.2112280000,20.8184350000
1094,1,Blizne Jasińskiego,52.2420700000,20.8750710000
1095,1,Lubiczów,52.2437610000,20.8643710000
1098,3,Smocza,52.2464280000,20.9859370000
1100,1,Powązkowska,52.2533300000,20.9795210000
1105,1,Wola-Ratusz,52.2399650000,20.9880830000
1112,1,Metro Płocka,52.2335766300,20.9671029700
1114,6,PKP Wola (Wolska),52.2319890000,20.9565950000
1132,2,Instytut Energetyki,52.2165820000,20.8727110000
1135,2,Bronisze,52.2142320000,20.8370560000
1139,1,Arkadyjska,52.2507270000,20.8807930000
1145,2,Płocka-Szpital,52.2373880000,20.9640720000
1149,6,Metro Księcia Janusza,52.2394990000,20.9459260000
1150,5,Metro Księcia Janusza,52.2394640000,20.9457830000
1152,2,Góralska,52.2401500000,20.9341450000
983,4,Anielewicza,52.2476750000,20.9895770000
987,2,Nowolipki,52.2442380000,20.9918370000
997,1,Koszykowa,52.2230500000,21.0034660000
1001,1,GUS,52.2162880000,21.0049850000
1002,2,GUS,52.2164580000,21.0056290000
1006,5,Wola-Ratusz,52.2391570000,20.9875410000
1014,2,Drzeworytników,52.2170550000,20.9015130000
1016,1,Instytut Energetyki,52.2164000000,20.8746550000
1020,2,Monte Cassino,52.2360950000,20.9479690000
1021,2,Młynarska,52.2374110000,20.9733300000
1028,4,Metro Bemowo,52.2398320000,20.9133080000
1032,1,Rogalińska,52.2313560000,20.9699270000
1033,5,Norblin,52.2314990000,20.9926760000
1037,1,PKP Wola (Kasprzaka),52.2278520000,20.9581390000
1041,1,Człuchowska,52.2268810000,20.8968520000
1044,3,Os. Górczewska,52.2394110000,20.8975730000
1045,1,Narwik,52.2416760000,20.8965710000
1048,1,Archimedesa,52.2556180000,20.8979390000
1049,5,Stare Bemowo,52.2583500000,20.8984250000
1050,1,Synów Pułku,52.2246700000,20.9163630000
1063,3,Koło,52.2462010000,20.9390820000
1072,1,Chłodna,52.2367570000,20.9893880000
1077,1,Armatnia,52.2205600000,20.9595500000
1079,2,Redutowa,52.2363580000,20.9399410000
1087,1,Rozłogi,52.2278930000,20.9017890000
1089,1,Grenady,52.2401570000,20.9651030000
1096,1,Latchorzew,52.2468740000,20.8506550000
1097,3,Nowolipie,52.2434900000,20.9878410000
1099,2,Miła,52.2488360000,20.9832300000
1138,2,Fortowa,52.2466630000,20.8836410000
1142,2,Leszno,52.2380410000,20.9770610000
1143,4,Młynarska,52.2365500000,20.9722230000
1147,2,Metro Młynów,52.2382680000,20.9540040000
1151,3,Metro Księcia Janusza,52.2385510000,20.9427690000
1156,2,Klemensiewicza,52.2391500000,20.9056010000
1162,4,Mennica,52.2352260000,20.9904890000
1163,3,Mennica,52.2341800000,20.9910030000
1165,1,Norblin,52.2319950000,20.9936240000
1168,3,Rondo Daszyńskiego,52.2293940000,20.9848330000
1175,2,Człuchowska,52.2282700000,20.8971440000
1188,1,WAT,52.2515250000,20.8984300000
1198,1,Czumy,52.2362100000,20.9139670000
1200,1,Radiowa,52.2516880000,20.9125090000
1202,2,Radiowa,52.2527380000,20.9145090000
854,2,Pl. Na Rozdrożu,52.2196820000,21.0252730000
859,1,Foksal,52.2323580000,21.0200150000
865,2,Pl. Krasińskich,52.2491210000,21.0054300000
866,2,Franciszkańska,52.2521370000,21.0017310000
871,2,Podzamcze,52.2496500000,21.0175840000
875,2,Biblioteka Uniwersytecka,52.2415740000,21.0250970000
877,2,Jaracza,52.2359710400,21.0315835400
884,4,Rozbrat,52.2225700000,21.0355940000
887,2,Zaruskiego,52.2187660000,21.0459020000
893,3,Stawki,52.2511310000,20.9863380000
898,1,Nowowiejska,52.2212810000,21.0046470000
899,1,Koźmińska,52.2251570000,21.0362530000
900,5,GUS,52.2171680000,21.0063970000
901,1,Biblioteka Narodowa,52.2127690000,21.0060120000
902,2,Łazienki Królewskie,52.2144210000,21.0265790000
903,1,Dzika,52.2528750000,20.9908060000
909,4,Krucza,52.2292200000,21.0172620000
910,1,Krucza,52.2310270000,21.0179790000
914,2,Mokotowska,52.2237160000,21.0211600000
918,6,Pl. Na Rozdrożu,52.2196440000,21.0260350000
920,3,Piękna,52.2238180000,21.0233310000
929,2,Foksal,52.2332660000,21.0195280000
933,1,Pl. Zamkowy,52.2453600000,21.0138200000
935,2,Stare Miasto,52.2467670000,21.0148310000
938,1,Pl. Krasińskich,52.2488420000,21.0056680000
939,3,Konwiktorska,52.2554240000,21.0042260000
942,2,Park Traugutta,52.2588330000,21.0018690000
946,1,Nowy Zjazd,52.2468600000,21.0204200000
947,2,Mariensztat,52.2460773600,21.0196657700
950,1,Biblioteka Uniwersytecka,52.2421490000,21.0242970000
952,1,Jaracza,52.2363364800,21.0308904400
957,3,PKP Powiśle,52.2341300000,21.0302640000
962,5,Rozbrat,52.2217730000,21.0367150000
964,2,Rozbrat,52.2223940000,21.0370970000
970,2,Torwar,52.2243570000,21.0436610000
971,4,Torwar,52.2251040000,21.0437330000
977,1,Łazienki Królewskie,52.2141430000,21.0264990000
981,2,Stawki,52.2515310000,20.9854120000
986,4,Nowolipki,52.2443860000,20.9901910000
990,1,Kino Femina,52.2421190000,20.9946890000
992,8,Kino Femina,52.2411750000,20.9945190000
1215,3,Marynin,52.2471120000,20.9253110000
1216,4,Marynin,52.2473920000,20.9251040000
1218,2,Orlich Gniazd,52.2493700000,20.9199070000
1220,1,Radiowa-WAT,52.2550620000,20.9058560000
1223,2,Niska,52.2491420000,20.9797520000
1224,2,Powązkowska,52.2534730000,20.9795060000
1226,4,Smocza,52.2464280000,20.9855900000
1227,2,Smocza,52.2457570000,20.9856880000
1229,2,Nowolipie,52.2426050000,20.9876980000
1230,1,Nowolipie,52.2420580000,20.9880200000
1231,1,Parafialna,52.2229190000,20.9580970000
1239,2,Raginisa,52.2284520000,20.9063500000
1249,1,Teatr Komedia,52.2704050000,20.9788920000
1250,1,Metro Marymont,52.2717090000,20.9719180000
1251,4,Metro Słodowiec,52.2756810000,20.9608310000
1258,2,Perzyńskiego,52.2763350000,20.9541550000
1260,2,Przybyszewskiego,52.2776120000,20.9425590000
1261,3,Andersena,52.2772410000,20.9386930000
1262,1,Aspekt,52.2785130000,20.9338940000
1264,6,Bogusławskiego,52.2806940000,20.9237720000
1265,2,Popiela,52.2820690000,20.9206890000
1269,1,Radiowo,52.2857880000,20.8871100000
1272,2,Akcent,52.2957130000,20.8786280000
1276,2,Kampinoska,52.3182030000,20.8826110000
1279,1,Włościańska,52.2671260000,20.9605200000
1281,1,Romaszewskiego,52.2695510000,20.9530510000
1293,3,Metro Wawrzyszew,52.2858550000,20.9399550000
1304,4,Dzierżoniowska,52.3087010000,20.9252910000
1307,6,Marymont-Potok,52.2757230000,20.9809730000
1327,1,Młocińska,52.3211040000,20.8840480000
1329,1,Długa,52.3288950000,20.8823040000
1331,1,Wiosenna,52.3355350000,20.8806300000
1335,2,Kwirynów,52.2589370000,20.8521600000
1348,18,Pl. Wilsona,52.2693650000,20.9863920000
1358,2,Cytadela,52.2654060000,21.0038180000
1368,2,Teatr Komedia,52.2705200000,20.9787950000
1369,2,Metro Marymont,52.2721350000,20.9715930000
1370,7,Metro Marymont,52.2723280000,20.9737670000
1376,5,Podleśna-IMGW,52.2812310000,20.9591350000
1377,6,Podleśna-IMGW,52.2815400000,20.9601400000
1380,5,Przy Agorze,52.2945330000,20.9436400000
1381,2,Przy Agorze,52.2957270000,20.9447380000
1382,1,Wrzeciono,52.2920100000,20.9377400000
1384,1,Prozy,52.3002530000,20.9397970000
1387,4,Perzyńskiego,52.2758860000,20.9535560000
1388,1,Andersena,52.2777350000,20.9402990000
1391,1,Cm. Wawrzyszewski,52.2799380000,20.9286150000
1395,2,Chabrowa,52.2837740000,20.9042910000
1396,2,Księżycowa,52.2843460000,20.8975020000
1410,1,Al. Reymonta,52.2747190000,20.9392630000
1411,4,Conrada,52.2711510000,20.9329480000
1413,2,Conrada,52.2720270000,20.9346410000
1424,1,Oczapowskiego,52.2838350000,20.9444120000
1426,1,Sokratesa,52.2883740000,20.9328430000
1430,19,Metro Młociny,52.2909890000,20.9283490000
1431,20,Metro Młociny,52.2912000000,20.9278600000
1432,22,Metro Młociny,52.2910670000,20.9276990000
1433,21,Metro Młociny,52.2908520000,20.9281670000
1435,1,Wólczyńska-Bocznica,52.2869360000,20.9036640000
1445,1,Żubrowa-UKSW,52.3111680000,20.9159670000
1446,1,Bohomolca,52.2726460000,20.9830800000
1448,2,Drohicka,52.2764200000,20.9835300000
1453,1,Os. Potok,52.2787600000,20.9772610000
1460,1,Klaudyny,52.2857280000,20.9718420000
1461,2,Przasnyska,52.2615842000,20.9678690800
1471,1,Grzybowa,52.3234370000,20.8807600000
1477,1,Łąkowa,52.2903300000,20.8572570000
1492,1,PIMOT,52.2699040000,21.0177290000
1493,1,Śliwice,52.2781460000,21.0119720000
1494,1,Budzińskiej-Tylickiej,52.2820730400,21.0096174200
1497,1,EC Żerań,52.2953470000,20.9974710000
1507,1,Żiżki,52.3374730000,20.9582660000
1512,1,Kawęczyńska-Bazylika,52.2582740000,21.0592370000
1522,1,Zabraniecka,52.2607470000,21.0875380000
1531,1,Elsnerów,52.2709760000,21.0937530000
1533,7,Szwedzka,52.2610200000,21.0461480000
1536,2,Bieżuńska,52.2733420000,21.0644400000
1538,1,Kościeliska,52.2795790000,21.0690750000
1539,1,Tużycka,52.2828640000,21.0717840000
1549,2,Darwina,52.2640940000,21.0330500000
1550,2,Namysłowska,52.2668090000,21.0313050000
1560,1,Daniszewska,52.3067370000,21.0068900000
1563,1,Os. Marywilska,52.3158610000,20.9997310000
1569,2,Polfa,52.3151500000,20.9819720000
1574,1,Żyrardowska,52.3448160000,20.9983430000
1578,2,Orchowiecka,52.3435770000,20.9731150000
1155,2,Metro Bemowo,52.2391910000,20.9115380000
1157,2,Rogalińska,52.2313630000,20.9695530000
1158,1,Siedmiogrodzka,52.2323480000,20.9768610000
1171,2,Karolkowa,52.2296140000,20.9789720000
1172,1,Szpital Wolski,52.2286020000,20.9705920000
1173,5,PKP Wola (Kasprzaka),52.2272200000,20.9569820000
1186,2,Narwik,52.2427190000,20.8971080000
1189,2,Archimedesa,52.2562400000,20.8979300000
1190,6,Stare Bemowo,52.2582380000,20.8983140000
1191,7,Stare Bemowo,52.2584090000,20.8983060000
1192,1,Stare Bemowo,52.2579640000,20.8999380000
1194,2,Synów Pułku,52.2255960000,20.9165410000
1196,4,Hala Wola,52.2290610000,20.9145660000
1197,1,Pl. Kasztelański,52.2310640000,20.9147940000
1199,1,Kazubów,52.2414270000,20.9124540000
1203,2,Wrocławska,52.2566810000,20.9189910000
1204,1,Wrocławska,52.2580580000,20.9209250000
1214,6,Koło,52.2467880000,20.9383680000
1235,1,Redutowa,52.2357970000,20.9386050000
1238,1,Znana,52.2337640000,20.9293570000
1243,2,Blizne Jasińskiego,52.2424390000,20.8733510000
1244,2,Lubiczów,52.2441130000,20.8627480000
1246,2,Pirenejska,52.2552550000,20.9172110000
1247,2,Nowe Bemowo,52.2608450000,20.9239450000
1259,2,Bielany-Ratusz,52.2769730000,20.9481770000
1263,2,Cm. Wawrzyszewski,52.2802890000,20.9277020000
1275,1,Trenów-Las,52.3093760000,20.8831290000
1278,5,Sady Żoliborskie,52.2647007600,20.9724428000
1282,2,Rudnickiego,52.2702500000,20.9509050000
1286,1,Chomiczówka,52.2727140000,20.9254420000
1289,2,Podczaszyńskiego,52.2785070000,20.9570460000
1294,2,Sokratesa,52.2895770000,20.9346470000
1302,2,Żubrowa-UKSW,52.3109520000,20.9164380000
1303,1,Anny Jagiellonki,52.3089600000,20.9199400000
1305,2,Wrzeciono,52.2921400000,20.9381200000
1306,2,Bohomolca,52.2728380000,20.9832790000
1310,1,Tylżycka,52.2815260000,20.9846090000
1316,1,Przasnyska,52.2618424700,20.9684336700
1320,1,Gen. Maczka,52.2617210000,20.9544090000
1321,5,Ks. Popiełuszki,52.2660320000,20.9761480000
1324,2,Suzina,52.2676630000,20.9813580000
1328,2,Grzybowa,52.3231550000,20.8816300000
1007,5,Metro Płocka,52.2327130000,20.9661220000
1009,5,PKP Wola (Wolska),52.2302810000,20.9562860000
1012,4,Ciepłownia Wola,52.2209910000,20.9195110000
1013,1,Tkaczy,52.2186020000,20.9106010000
1019,1,Leszno,52.2379290000,20.9775650000
1024,1,Metro Młynów,52.2377000000,20.9574220000
1027,1,Konarskiego,52.2397050000,20.9196290000
1030,1,Mennica,52.2350960000,20.9930970000
1035,1,Karolkowa,52.2293250000,20.9798220000
1036,2,Szpital Wolski,52.2288290000,20.9683690000
1039,2,Sternicza,52.2214010000,20.8975640000
1043,2,Szobera,52.2369670000,20.8967000000
1054,2,Kazubów,52.2428100000,20.9126330000
1056,4,Radiowa,52.2527210000,20.9125160000
1057,4,Wrocławska,52.2566120000,20.9208820000
1058,2,Długosza,52.2405610000,20.9707340000
1060,2,Magistracka,52.2473790000,20.9536130000
1061,2,Deotymy,52.2471300000,20.9479770000
1067,2,Arkadyjska,52.2513540000,20.8808920000
1074,1,Bronisze,52.2145400000,20.8407800000
1084,1,Orlich Gniazd,52.2492810000,20.9215450000
1086,1,Raginisa,52.2283630000,20.9081570000
1088,2,Radiowa-WAT,52.2552180000,20.9059850000
1091,2,Iskry,52.2509970000,20.8696700000
1102,1,Nowe Bemowo,52.2606260000,20.9241090000
1104,6,Wola-Ratusz,52.2403620000,20.9867110000
1125,6,Cm. Wolski,52.2249540000,20.9307250000
1128,1,Ciepłownia Wola,52.2203820000,20.9181610000
1129,6,Ciepłownia Wola,52.2193790000,20.9160100000
1130,3,Ciepłownia Wola,52.2212880000,20.9169970000
1131,2,Tkaczy,52.2184390000,20.9088170000
